source_id,breed_id,breed_name,species,source_name,source_url,source_page_url,license,license_url,author,local_filename,local_path,download_status,error_message
SRC_CAT_SAHIWAL_0021,cow_sahiwal,Sahiwal,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/b2/COLLECTIE_TROPENMUSEUM_Een_Sahiwal_koe_wordt_gemolken_op_het_Naivasha_Dairy_Research_Station_TMnr_20014522.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ACOLLECTIE%20TROPENMUSEUM%20Een%20Sahiwal%20koe%20wordt%20gemolken%20op%20het%20Naivasha%20Dairy%20Research%20Station%20TMnr%2020014522.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Fotograaf / photographer: H.W. (Henk) van Rinsum (Waingapoe 1932),sahiwal_0021.jpg,raw\cattle\sahiwal\sahiwal_0021.jpg,EXISTING,
SRC_CAT_SAHIWAL_0022,cow_sahiwal,Sahiwal,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/f/f9/Sahiwal_cows.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASahiwal%20cows.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Tish Madesh,sahiwal_0022.jpg,raw\cattle\sahiwal\sahiwal_0022.jpg,EXISTING,
SRC_CAT_SIRI_0001,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/0/08/3D_Scanning_Malavalli_InscriptionofShivaskandavarma.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3A3D%20Scanning%20Malavalli%20InscriptionofShivaskandavarma.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Bengaluru Inscriptions Digital Conservation Team,siri_0001.jpg,raw\cattle\siri\siri_0001.jpg,EXISTING,
SRC_CAT_SIRI_0002,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/c2/Cattle_and_snow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ACattle%20and%20snow.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,MUHAMMAD HUNZALA KHAN,siri_0002.jpg,raw\cattle\siri\siri_0002.jpg,EXISTING,
SRC_CAT_SIRI_0003,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/b3/Cattle_grazing_on_Siri_Paye.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ACattle%20grazing%20on%20Siri%20Paye.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Mahnoorrana11,siri_0003.jpg,raw\cattle\siri\siri_0003.jpg,EXISTING,
SRC_CAT_SIRI_0004,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/e/e0/Cows_at_Siri-Paye.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ACows%20at%20Siri-Paye.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Raheel,siri_0004.jpg,raw\cattle\siri\siri_0004.jpg,EXISTING,
SRC_CAT_SIRI_0005,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/f/fd/Cows_grazing_at_Siri_Lake.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ACows%20grazing%20at%20Siri%20Lake.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Bilaliqbal9,siri_0005.jpg,raw\cattle\siri\siri_0005.jpg,EXISTING,
SRC_CAT_SIRI_0006,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/1/18/It%27s_hard_use_but_nice_to_hear._made_from_horn_of_cow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AIt%27s%20hard%20use%20but%20nice%20to%20hear.%20made%20from%20horn%20of%20cow.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Imani selemani Nsamila,siri_0006.jpg,raw\cattle\siri\siri_0006.jpg,EXISTING,
SRC_CAT_SIRI_0007,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/9/96/Locally_bred_cows_at_the_Siri-Paye.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ALocally%20bred%20cows%20at%20the%20Siri-Paye.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Raheel,siri_0007.jpg,raw\cattle\siri\siri_0007.jpg,EXISTING,
SRC_CAT_SIRI_0008,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/ba/Meadows_of_Siri_Paye.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AMeadows%20of%20Siri%20Paye.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Hassaan6,siri_0008.jpg,raw\cattle\siri\siri_0008.jpg,EXISTING,
SRC_CAT_SIRI_0009,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/c1/Siri_Paye%2CK.P.K%2CPakistan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASiri%20Paye%2CK.P.K%2CPakistan.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Atharpaul,siri_0009.jpg,raw\cattle\siri\siri_0009.jpg,EXISTING,
SRC_CAT_SIRI_0010,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/1/14/Siri_Paye_2011_-_AMI_228.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASiri%20Paye%202011%20-%20AMI%20228.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Abeer mahboob ilahi,siri_0010.jpg,raw\cattle\siri\siri_0010.jpg,EXISTING,
SRC_CAT_SIRI_0011,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/b4/Sri_Lanka%2C_Peradeniya_Botanical_Gardens%2C_Bull.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASri%20Lanka%2C%20Peradeniya%20Botanical%20Gardens%2C%20Bull.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Vyacheslav Argenberg,siri_0011.jpg,raw\cattle\siri\siri_0011.jpg,EXISTING,
SRC_CAT_SIRI_0012,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/9/98/Sri_Lanka%2C_Peradeniya_Botanical_Gardens%2C_White_Bull.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASri%20Lanka%2C%20Peradeniya%20Botanical%20Gardens%2C%20White%20Bull.jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Vyacheslav Argenberg,siri_0012.jpg,raw\cattle\siri\siri_0012.jpg,EXISTING,
SRC_CAT_SIRI_0013,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/ce/Siri_-_Tender_leaf_of_coconut_trees_used_for_Bhuta_impersonators.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASiri%20-%20Tender%20leaf%20of%20coconut%20trees%20used%20for%20Bhuta%20impersonators.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,BHARATHESHA ALASANDEMAJALU,siri_0013.jpg,raw\cattle\siri\siri_0013.jpg,EXISTING,
SRC_CAT_SIRI_0014,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/3/36/Siri_-_Tender_leaf_of_coconut_trees_used_for_Mugera_Aati_KAlenja_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASiri%20-%20Tender%20leaf%20of%20coconut%20trees%20used%20for%20Mugera%20Aati%20KAlenja%20%281%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,BHARATHESHA ALASANDEMAJALU,siri_0014.jpg,raw\cattle\siri\siri_0014.jpg,EXISTING,
SRC_CAT_SIRI_0015,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/5/51/Siri_-_Tender_leaf_of_coconut_trees_used_for_Mugera_Aati_KAlenja_%282%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASiri%20-%20Tender%20leaf%20of%20coconut%20trees%20used%20for%20Mugera%20Aati%20KAlenja%20%282%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,BHARATHESHA ALASANDEMAJALU,siri_0015.jpg,raw\cattle\siri\siri_0015.jpg,EXISTING,
SRC_CAT_SIRI_0016,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/7/7a/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%881.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3A%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%881.jpg,Public domain,,Dr.S.Soundarapandian,siri_0016.jpg,raw\cattle\siri\siri_0016.jpg,EXISTING,
SRC_CAT_SIRI_0017,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/6/6c/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%882.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3A%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%882.jpg,Public domain,,Dr.S.Soundarapandian,siri_0017.jpg,raw\cattle\siri\siri_0017.jpg,EXISTING,
SRC_CAT_SIRI_0018,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/ce/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%883.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3A%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%883.jpg,Public domain,,Dr.S.Soundarapandian,siri_0018.jpg,raw\cattle\siri\siri_0018.jpg,EXISTING,
SRC_CAT_SIRI_0019,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/ca/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%884.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3A%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%884.jpg,Public domain,,Dr.S.Soundarapandian,siri_0019.jpg,raw\cattle\siri\siri_0019.jpg,EXISTING,
SRC_CAT_SIRI_0020,cow_siri,Siri,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/0/0c/%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%886.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3A%E0%AE%95%E0%AE%B0%E0%AF%81%E0%AE%B5%E0%AE%BE%E0%AE%95%E0%AF%886.jpg,Public domain,,Dr.S.Soundarapandian,siri_0020.jpg,raw\cattle\siri\siri_0020.jpg,EXISTING,
SRC_CAT_THARPARKAR_0001,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/2/2e/Bug_in_Tharparkar_District.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ABug%20in%20Tharparkar%20District.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0001.jpg,raw\cattle\tharparkar\tharparkar_0001.jpg,EXISTING,
SRC_CAT_THARPARKAR_0002,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/9/91/Daangi_is_used_in_Tharparkar_for_preparing_Maani.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ADaangi%20is%20used%20in%20Tharparkar%20for%20preparing%20Maani.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0002.jpg,raw\cattle\tharparkar\tharparkar_0002.jpg,EXISTING,
SRC_CAT_THARPARKAR_0003,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/5/5c/Donkey-drawn_cart_in_Tharparkar_District%2C_Sindh%2C_Pakistan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ADonkey-drawn%20cart%20in%20Tharparkar%20District%2C%20Sindh%2C%20Pakistan.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Hunzographer,tharparkar_0003.jpg,raw\cattle\tharparkar\tharparkar_0003.jpg,EXISTING,
SRC_CAT_THARPARKAR_0004,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/6/6c/Gift_for_Tharparkar_towards_innovative_efforts.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AGift%20for%20Tharparkar%20towards%20innovative%20efforts.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0004.jpg,raw\cattle\tharparkar\tharparkar_0004.jpg,EXISTING,
SRC_CAT_THARPARKAR_0005,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/8/8f/Herd_of_Camels_in_Tharparkar_Desert.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AHerd%20of%20Camels%20in%20Tharparkar%20Desert.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,M. Jamil Khan,tharparkar_0005.jpg,raw\cattle\tharparkar\tharparkar_0005.jpg,EXISTING,
SRC_CAT_THARPARKAR_0006,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/8/81/Jugaad_in_Tharparkar_for_avoiding_gas_leakage_by_using_heavy_weight_objects.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AJugaad%20in%20Tharparkar%20for%20avoiding%20gas%20leakage%20by%20using%20heavy%20weight%20objects.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0006.jpg,raw\cattle\tharparkar\tharparkar_0006.jpg,EXISTING,
SRC_CAT_THARPARKAR_0007,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/3/3b/Khumbhi_%28local_name_for_mushroom_in_Tharparkar%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AKhumbhi%20%28local%20name%20for%20mushroom%20in%20Tharparkar%29.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0007.jpg,raw\cattle\tharparkar\tharparkar_0007.jpg,EXISTING,
SRC_CAT_THARPARKAR_0008,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/d/d9/List_of_Tehsils_in_Tharparkar_as_per_Pakistan_Citizen_Portal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AList%20of%20Tehsils%20in%20Tharparkar%20as%20per%20Pakistan%20Citizen%20Portal.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0008.jpg,raw\cattle\tharparkar\tharparkar_0008.jpg,EXISTING,
SRC_CAT_THARPARKAR_0009,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/bd/Lola_%28Lolo_in_singular%29_prepared_on_Thadri_in_Tharparkar_Sindh.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ALola%20%28Lolo%20in%20singular%29%20prepared%20on%20Thadri%20in%20Tharparkar%20Sindh.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0009.jpg,raw\cattle\tharparkar\tharparkar_0009.jpg,EXISTING,
SRC_CAT_THARPARKAR_0010,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/4/4d/Sattu_prepared_for_Teejdi_%28or_Teej%29_festival_in_Tharparkar%2C_Sindh.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASattu%20prepared%20for%20Teejdi%20%28or%20Teej%29%20festival%20in%20Tharparkar%2C%20Sindh.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0010.jpg,raw\cattle\tharparkar\tharparkar_0010.jpg,EXISTING,
SRC_CAT_THARPARKAR_0011,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/7/76/School_children_listening_to_unprivileged_son_of_a_milkman_sharing_his_inherited_knowledge_on_cattle_and_goat_in_Tharparkar.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ASchool%20children%20listening%20to%20unprivileged%20son%20of%20a%20milkman%20sharing%20his%20inherited%20knowledge%20on%20cattle%20and%20goat%20in%20Tharparkar.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Vikram Nankani,tharparkar_0011.jpg,raw\cattle\tharparkar\tharparkar_0011.jpg,EXISTING,
SRC_CAT_THARPARKAR_0012,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/8/86/THARPARKAR_SINDH_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ATHARPARKAR%20SINDH%203.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Hunzographer,tharparkar_0012.jpg,raw\cattle\tharparkar\tharparkar_0012.jpg,EXISTING,
SRC_CAT_THARPARKAR_0013,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/d/d5/Tharparkar_01.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ATharparkar%2001.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Pavanaja,tharparkar_0013.jpg,raw\cattle\tharparkar\tharparkar_0013.jpg,EXISTING,
SRC_CAT_THARPARKAR_0014,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/d/d5/Tharparkar_02.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3ATharparkar%2002.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Pavanaja,tharparkar_0014.jpg,raw\cattle\tharparkar\tharparkar_0014.jpg,EXISTING,
SRC_CAT_THARPARKAR_0015,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/2/2a/Thrones_of_male_cow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AThrones%20of%20male%20cow.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Zaferauf,tharparkar_0015.jpg,raw\cattle\tharparkar\tharparkar_0015.jpg,EXISTING,
SRC_CAT_THARPARKAR_0016,cow_tharparkar,Tharparkar,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/3/37/White_%28Gray%29_Sindhi.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AWhite%20%28Gray%29%20Sindhi.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,JogiAsad,tharparkar_0016.jpg,raw\cattle\tharparkar\tharparkar_0016.jpg,EXISTING,
SRC_CAT_UMBLACHERY_0001,cow_umblachery,Umblachery,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/bf/Kalai_matu.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AKalai%20matu.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Deepak Official Id,umblachery_0001.jpg,raw\cattle\umblachery\umblachery_0001.jpg,EXISTING,
SRC_CAT_VECHUR_0001,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/a/a9/Vechoor_cow_-_1.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechoor%20cow%20-%201.jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Amjithps,vechur_0001.jpg,raw\cattle\vechur\vechur_0001.jpg,EXISTING,
SRC_CAT_VECHUR_0002,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/4/49/Vechoor_cow_-_2.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechoor%20cow%20-%202.jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Amjithps,vechur_0002.jpg,raw\cattle\vechur\vechur_0002.jpg,EXISTING,
SRC_CAT_VECHUR_0003,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/9/92/Vechoor_cow_-_3.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechoor%20cow%20-%203.jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Amjithps,vechur_0003.jpg,raw\cattle\vechur\vechur_0003.jpg,EXISTING,
SRC_CAT_VECHUR_0004,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/c5/Vechoor_cow_-_4.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechoor%20cow%20-%204.jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Amjithps,vechur_0004.jpg,raw\cattle\vechur\vechur_0004.jpg,EXISTING,
SRC_CAT_VECHUR_0005,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/e/e0/Vechoor_cow_-_5.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechoor%20cow%20-%205.jpeg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Amjithps,vechur_0005.jpg,raw\cattle\vechur\vechur_0005.jpg,EXISTING,
SRC_CAT_VECHUR_0006,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/7/7f/Vechur_01.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechur%2001.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Pavanaja,vechur_0006.jpg,raw\cattle\vechur\vechur_0006.jpg,EXISTING,
SRC_CAT_VECHUR_0007,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/b/b5/Vechur_02.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechur%2002.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Pavanaja,vechur_0007.jpg,raw\cattle\vechur\vechur_0007.jpg,EXISTING,
SRC_CAT_VECHUR_0008,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/1/1f/Vechur_Cattle_-_Bos_indicus_cattle.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechur%20Cattle%20-%20Bos%20indicus%20cattle.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Apurv013,vechur_0008.jpg,raw\cattle\vechur\vechur_0008.jpg,EXISTING,
SRC_CAT_VECHUR_0009,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/8/88/Vechur_Cattle_-_Bos_indicus_cattle_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechur%20Cattle%20-%20Bos%20indicus%20cattle%202.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Apurv013,vechur_0009.jpg,raw\cattle\vechur\vechur_0009.jpg,EXISTING,
SRC_CAT_VECHUR_0010,cow_vechur,Vechur,cattle,Wikimedia Commons,https://upload.wikimedia.org/wikipedia/commons/c/cb/Vechur_Cattle_-_Bos_indicus_cattle_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://commons.wikimedia.org/wiki/File%3AVechur%20Cattle%20-%20Bos%20indicus%20cattle%203.jpg,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Apurv013,vechur_0010.jpg,raw\cattle\vechur\vechur_0010.jpg,EXISTING,
