synthetic_image_id,breed_id,breed_name,species,generation_method,generation_model,generation_prompt_id,generation_date,source_type,synthetic_status,quality_status,review_status,relative_path,sha256,width,height,perspective,environment,verified_coat,verified_horns
SYNTH_BUFFALO_JAFFARABADI_0008,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_three_quarter_profile_08,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0008.jpg,476e22ca7b4b3d33e4c2a84d8045bafe46e9d552904983f047fa4ab597bfc8d3,384,384,three_quarter_profile,traditional_village_paddock,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0009,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_head_and_horn_portrait_09,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0009.jpg,502969cbb81ef871cc695c075830585bb339dd531402a9b410a5be92b22bb47b,384,384,head_and_horn_portrait,agricultural_farm_shed,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0007,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_lateral_full_body_07,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0007.jpg,93fdf7f1f584ec94b7cfad21e4a4fe88f728435e2aa7ec04eb7a60170a9a4648,384,384,lateral_full_body,rural_grazing_pasture,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0010,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_diagonal_pastoral_shot_10,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0010.jpg,7a6f84b619a79970a306da6940650a8101b7a74b81500242b1291a85057d0092,384,384,diagonal_pastoral_shot,open_grassland,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0011,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_standing_front_quarter_11,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0011.jpg,462380cef650d7dcddc6cfcdc8f1870b97b1d3d151406aa06b684374efb12817,384,384,standing_front_quarter,village_dairy_courtyard,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0012,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_elevated_lateral_view_12,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0012.jpg,3fe2ad952c85099c16f688856f37a0332b2a773821173de865dfcc867542d517,384,384,elevated_lateral_view,dry_pastoral_tract,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_COW_HIMACHALI_PAHARI_0021,cow_himachali_pahari,Himachali Pahari,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_himachali_pahari_head_and_horn_portrait_21,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_himachali_pahari/SYNTH_COW_HIMACHALI_PAHARI_0021.jpg,5632de6e462e9d777c26377edad971bcf31eed2ef3f86651e3a49c7b733b4311,384,384,head_and_horn_portrait,agricultural_farm_shed,"Black, brown, red, grey, or white","Small, curving upwards and inwards"
SYNTH_BUFFALO_JAFFARABADI_0013,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_lateral_full_body_13,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0013.jpg,888e89dfb7fa678f123f5553b76a80b1755d3682aee7c081de1ad9a741a6ed45,384,384,lateral_full_body,rural_grazing_pasture,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0014,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_three_quarter_profile_14,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0014.jpg,a2e930cb2a00116d4004d0db87ef1616ae30a45aae0067bb377d426f7f4980f9,384,384,three_quarter_profile,traditional_village_paddock,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0015,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_head_and_horn_portrait_15,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0015.jpg,5d0a6d35ddbc3dd524b183bb5f5c33cce33a1ee9255930866f28b7dcb425370e,384,384,head_and_horn_portrait,agricultural_farm_shed,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0016,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_diagonal_pastoral_shot_16,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0016.jpg,3dec4ca63ee41b94ddd7a63ef3805a36d8cd426ffc24afd8837db26777e52cc7,384,384,diagonal_pastoral_shot,open_grassland,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0017,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_standing_front_quarter_17,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0017.jpg,d64d4587ac5a5c97e5b3e89c9078ffad7719fcbba3248ea8c2214576eba433e4,384,384,standing_front_quarter,village_dairy_courtyard,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0018,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_elevated_lateral_view_18,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0018.jpg,3166f4f6d12ad204d4059cf3332dbb25112951973f62b500ac492c2ada1fe566,384,384,elevated_lateral_view,dry_pastoral_tract,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0019,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_lateral_full_body_19,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0019.jpg,2116ce10abce7ed72375fb7a7339bdc4f631478bdb3a302815fb6f6711252d64,384,384,lateral_full_body,rural_grazing_pasture,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_COW_HIMACHALI_PAHARI_0024,cow_himachali_pahari,Himachali Pahari,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_himachali_pahari_elevated_lateral_view_24,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_himachali_pahari/SYNTH_COW_HIMACHALI_PAHARI_0024.jpg,f5897f6c266585e1b797ffa509a252c6da73b0bd50a384c72e25c0fb447c0db8,384,384,elevated_lateral_view,dry_pastoral_tract,"Black, brown, red, grey, or white","Small, curving upwards and inwards"
SYNTH_COW_HIMACHALI_PAHARI_0028,cow_himachali_pahari,Himachali Pahari,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_himachali_pahari_diagonal_pastoral_shot_28,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_himachali_pahari/SYNTH_COW_HIMACHALI_PAHARI_0028.jpg,b0b55374e84af57f9f0ccecd1d087ad343cd20d1450927ade6b60c495d0a2c5b,384,384,diagonal_pastoral_shot,open_grassland,"Black, brown, red, grey, or white","Small, curving upwards and inwards"
SYNTH_COW_HIMACHALI_PAHARI_0029,cow_himachali_pahari,Himachali Pahari,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_himachali_pahari_standing_front_quarter_29,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_himachali_pahari/SYNTH_COW_HIMACHALI_PAHARI_0029.jpg,3e5fcf571d03332a0dfcfe60d51e2709e4fa91d46c5c25263c13142378aaef15,384,384,standing_front_quarter,village_dairy_courtyard,"Black, brown, red, grey, or white","Small, curving upwards and inwards"
SYNTH_COW_HIMACHALI_PAHARI_0027,cow_himachali_pahari,Himachali Pahari,cattle,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_cow_himachali_pahari_head_and_horn_portrait_27,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/cattle/cow_himachali_pahari/SYNTH_COW_HIMACHALI_PAHARI_0027.jpg,27061fe1794b908b3798395cca6af5deb4a9e63946406fd032b8c21d1d852d90,384,384,head_and_horn_portrait,agricultural_farm_shed,"Black, brown, red, grey, or white","Small, curving upwards and inwards"
SYNTH_BUFFALO_JAFFARABADI_0025,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_lateral_full_body_25,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0025.jpg,514b53c46854932fd4255399587f0fa1151c4a2c372f03014cd207eecc169874,384,384,lateral_full_body,rural_grazing_pasture,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0022,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_diagonal_pastoral_shot_22,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0022.jpg,2500efb2ba5cb3e3281c78027e05a5fffe0b023b867aa80835ff540aa2b47d4e,384,384,diagonal_pastoral_shot,open_grassland,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0020,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_three_quarter_profile_20,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0020.jpg,c69d908d3f63234d2fb543550edafb2a2d0a33973276bae4bd42c9aea34720b0,384,384,three_quarter_profile,traditional_village_paddock,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_JAFFARABADI_0023,buffalo_jaffarabadi,Jaffarabadi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_jaffarabadi_standing_front_quarter_23,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_jaffarabadi/SYNTH_BUFFALO_JAFFARABADI_0023.jpg,2a6622c27a44bca6fb4b936797c8f3017ecbc775f63c7ac615b6fa966066ffd8,384,384,standing_front_quarter,village_dairy_courtyard,Usually black,"Heavy, broad, flat horns drooping down along the sides of th"
SYNTH_BUFFALO_KALAHANDI_0001,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_lateral_full_body_01,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0001.jpg,9a3534ec6ee03d2d7664877ef9c8bb33326888b29c5e9c1f17e5ca1661fd9954,384,384,lateral_full_body,rural_grazing_pasture,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0002,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_three_quarter_profile_02,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0002.jpg,6a3ef414e196fdca8eb7a0b4d55d7725ed2d28a63c57d8c979ec35d831c5f5a0,384,384,three_quarter_profile,traditional_village_paddock,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0003,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_head_and_horn_portrait_03,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0003.jpg,ec86b6b21a29f41e6010d6fcbf3242ae40b0c1df49cf7db2d1dcb736a715a15d,384,384,head_and_horn_portrait,agricultural_farm_shed,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0004,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_diagonal_pastoral_shot_04,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0004.jpg,8cdc5264503f0b0204b6f8707f837b554a435785bd696109bcfa7e95a827e220,384,384,diagonal_pastoral_shot,open_grassland,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0005,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_standing_front_quarter_05,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0005.jpg,035b00073318abb2cf6090c5e59b59013ea5cf768fbe6014585a3381c7f60bb9,384,384,standing_front_quarter,village_dairy_courtyard,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0006,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_elevated_lateral_view_06,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0006.jpg,77271976b3c227ec8bd801b790a164aa3a9006333c80d0d6cf6f7827764608bc,384,384,elevated_lateral_view,dry_pastoral_tract,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0007,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_lateral_full_body_07,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0007.jpg,68296d88bf92cfe3c80d55b94fc3a18f63345b1b255c8e5b878925d906a84cb6,384,384,lateral_full_body,rural_grazing_pasture,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0008,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_three_quarter_profile_08,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0008.jpg,5b3213ae9a214ffac49993fe469bea415e2f46116350a458b526a956e8b8581a,384,384,three_quarter_profile,traditional_village_paddock,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0009,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_head_and_horn_portrait_09,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0009.jpg,36cd88c409b97efe290d7787e1f10b90187e80fafeb617b706c541d36dec7118,384,384,head_and_horn_portrait,agricultural_farm_shed,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0010,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_diagonal_pastoral_shot_10,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0010.jpg,6658306b0c013c5b55f88c2dc89e5cb907dbedf024af9c0ec3e168b803623abd,384,384,diagonal_pastoral_shot,open_grassland,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0011,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_standing_front_quarter_11,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0011.jpg,35ac9d20c4ffbf064c7ac3b3884b413cf8cb9b326cb9428e939fe74991eb15c7,384,384,standing_front_quarter,village_dairy_courtyard,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0013,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_lateral_full_body_13,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0013.jpg,3588613878905c9b6da9d05d5a9d531035cf32ef9d364841b90a88ea0197fff2,384,384,lateral_full_body,rural_grazing_pasture,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0012,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_elevated_lateral_view_12,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0012.jpg,d0dccb7115126836c81de799ce520b676a451997528d8bad5abc2539dce6bdcc,384,384,elevated_lateral_view,dry_pastoral_tract,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0014,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_three_quarter_profile_14,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0014.jpg,074c3bc5642e209b8fb0ee0118f064659c7993853850e685461af1a22d1d37ac,384,384,three_quarter_profile,traditional_village_paddock,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0015,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_head_and_horn_portrait_15,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0015.jpg,ed53cdf2e56909c24c94e93c15a71a2afaaa53f9a45ee12f39e2d3cc8d9bafb3,384,384,head_and_horn_portrait,agricultural_farm_shed,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0016,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_diagonal_pastoral_shot_16,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0016.jpg,623f5382966cc50c520f813b4b3a874046fdc408f06092770add3ad8b452ee01,384,384,diagonal_pastoral_shot,open_grassland,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0017,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_standing_front_quarter_17,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0017.jpg,54e8a0878c382b5aa55a2fd4ca9fc53a1e76dcae70447091f0beec7f8dc3fdf8,384,384,standing_front_quarter,village_dairy_courtyard,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
SYNTH_BUFFALO_KALAHANDI_0018,buffalo_kalahandi,Kalahandi,buffalo,morphological_feature_preservation_synthesis,indigenous_livestock_domain_synthesizer_v3,PRM_buffalo_kalahandi_elevated_lateral_view_18,2026-09-17,SYNTHETIC,VALID_TRAINING_SAMPLE,PASSED_QC,VERIFIED_BREED_MORPHOLOGY,dataset/synthetic_82_breeds_v3/synthetic/buffalo/buffalo_kalahandi/SYNTH_BUFFALO_KALAHANDI_0018.jpg,0f276ad580edac81385ad63dcefe998357f8624688b4b35675aad00a34bdbf40,384,384,elevated_lateral_view,dry_pastoral_tract,Black or dark ash-grey,"Long, flat horns curving backward, outward and slightly upwa"
