image_id,breed_id,breed_name,species,class_index,relative_path,filename,width,height,sha256,md5,phash,split
BUF_BUFFALO_TODA_0002,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0002.jpg,toda_0002.jpg,650,550,7b2847b00c485371129fc86cdef58f48fda1e1376ce1be027b007344785670bb,8410e12fc52904eef5382e4937e0d22b,a154d66ab4127b5d,train
BUF_BUFFALO_TODA_0006,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0006.jpg,toda_0006.jpg,389,600,f60236bef7229b923bc1d8a89b7777f51e6d52697714d4131d35f84382b3bc4d,9373fc957249a3a7197d205bf2850a9c,b0d3cbcccc60b633,train
BUF_BUFFALO_TODA_0017,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0017.jpg,toda_0017.jpg,201,200,4843618420cca7392e9f218d51b3371ce354aab557638aaa8625ca7f5a473f29,32934340c7164c757b780fe2357b881b,bea5b0d79262c1c3,train
BUF_BUFFALO_TODA_0013,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0013.jpg,toda_0013.jpg,181,250,bfb551942eca9f7ea5d2d14b4a01eaa313f953de9e7538f1f0aab553e08f5f79,b574cb08e34d8209228f9122cafe6554,b4f1cd8ec338ec18,train
BUF_BUFFALO_TODA_0016,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0016.jpg,toda_0016.jpg,588,720,f3a2b04f5201e52c0e2f46d2415609ae53dbdbf813391eec35e30e544f715678,bf332db78295c7bc60763375f3eb6514,fa87ab98255ae429,train
BUF_BUFFALO_TODA_0009,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0009.jpg,toda_0009.jpg,3581,2686,cccc664ef8c1dd28ad9b8c55ad7c137afde5d523a84715806d1c25212fcf4c46,b83c3c4ff6fd48a19c70893c5f9d9856,d999c56dba66a045,train
BUF_BUFFALO_TODA_0015,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0015.jpg,toda_0015.jpg,1200,800,67bca53aff454471ace05d75b5264b1655c7fdfe47362b5517b9626ce19f3aa1,2587adad670d73523ba71dfbfff802ce,ac16f328f31967b0,train
BUF_BUFFALO_TODA_0003,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0003.jpg,toda_0003.jpg,736,1200,ce474e1fdeaa6bf4f8b437211a62e6f5238fed2c503cdab1412511f629007ce7,34586d9b0b685b1463266db442b7cb20,bba4f5da4865122e,train
BUF_BUFFALO_TODA_0010,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0010.jpg,toda_0010.jpg,5150,3342,c5338855378575099570420875dab96b79703a7db13d6e886d85f2cc233749b3,d8bdd277f24cf0b3143151c500ee0b3d,84dd71d05af1725a,train
BUF_BUFFALO_TODA_0018,buffalo_toda,Toda,buffalo,22,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0018.jpg,toda_0018.jpg,298,400,b64b822b545bd086f9347fc5515b55e1c19c460a2d923669ffaeec4476c8de2a,303797a5c282dec776b349074f38b09b,bde096ce1a96d889,train
CAT_COW_AMRITMAHAL_0001,cow_amritmahal,Amritmahal,cattle,23,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/amritmahal_0001.jpg,amritmahal_0001.jpg,4160,3120,c056eff99c51e75c3adf05ed7eb5836deaa009bb4b65fa665da0c2a87cd6e44f,d10bfbcdbc85a2fba5b25f49e2700d96,9f9e2ca1eb2303d2,train
CAT_COW_AMRITMAHAL_0002,cow_amritmahal,Amritmahal,cattle,23,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/amritmahal_0002.jpg,amritmahal_0002.jpg,2139,1638,dda9ce7066ba45873d455b0e1e6e5354e5c350d746b2217b8455644d74fc6e92,b5a68aa0346faddb0199777a71ef2d36,feaf81d0ed44f041,train
CAT_COW_AMRITMAHAL_0006,cow_amritmahal,Amritmahal,cattle,23,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/cow_amritmahal_0006.jpg,cow_amritmahal_0006.jpg,1546,1036,0436ef40731fc32d4228c2ae5a0a29f24b399db0d6f0e12150194c036db21a3f,6e56aa9f549f094e7dbe2c136a1b8c54,ebacc1f2b4412e63,train
CAT_COW_AMRITMAHAL_0003,cow_amritmahal,Amritmahal,cattle,23,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/cow_amritmahal_0003.jpg,cow_amritmahal_0003.jpg,3446,2562,203dffdd998e5fde992bca74e974796546a0dd0c6a8e83973fc97b2061e87a74,6f91bc2ed0f79e4274913ab1d64578db,d6c9f8340047df3c,train
CAT_COW_BACHAUR_0016,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0016.jpg,cow_bachaur_0016.jpg,720,504,1a548acf41318b057d5196a5967c1b09a21e8ce58437828be1a634ffb5c108b2,efe15b0c852734eeaec294db9284a1d7,a43b3d04eda12b7a,train
CAT_COW_BACHAUR_0010,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0010.jpg,cow_bachaur_0010.jpg,4000,3000,9d784ab2ae7e1dc60df3ad12e515713725528f4031d27a6f8af4e5098a4e6178,504a9c346900e2ba9c7d034f348cc00c,99e0b16e64de64c3,train
CAT_COW_BACHAUR_0001,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/bachaur_0001.jpg,bachaur_0001.jpg,360,209,b6cbc3f41305aff4fcafc8f46e6d7409c3d2fdf8b7e8a9aaf5e89bdcc7f25cbe,2f02b9c49edfb28e4e8d37a72cdd8f78,ae36994b6b93944a,train
CAT_COW_BACHAUR_0009,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0009.jpg,cow_bachaur_0009.jpg,1024,768,aa37fa12801c6b70d4dea161a6e4641c503f03d967f61abcc51a3ed39126460d,6f5dc5eb6abc5e968e2607c6f64c1ec4,cd6d89c9e2727298,train
CAT_COW_BACHAUR_0018,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0018.jpg,cow_bachaur_0018.jpg,3120,4160,6cbff43dc2e040f6c03646e439c52fc14b1698f6e34fb3c17835c794441ec6bc,a63c790c0bb8958ce5000f9c9d165423,b781c84c37b34bcc,train
CAT_COW_BACHAUR_0013,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0013.jpg,cow_bachaur_0013.jpg,600,450,fad8b40f4776ea6e867b9aef1f08397784d277cfd415086e717f314e5ccf5729,965273a1e42d9c150ad2ace7bd7810f9,da0d296a8fcb89c9,train
CAT_COW_BACHAUR_0002,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/bachaur_0002.jpg,bachaur_0002.jpg,678,432,fc2c6df15c4225f0423b1fd0230da7d6838af3361b5080dff8077cf572dc9c85,942eb02631ffafa0e7ac16b820545ad3,ec4db4b47912561b,train
CAT_COW_BACHAUR_0014,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0014.jpg,cow_bachaur_0014.jpg,598,328,5c01b8e61138065f43c78be1f1b56fb57d1a4dd56b80fb8c4232c06ce6be215a,2f164e5c14c98b1847a42a8123c35392,a4a6c0da199c6df6,train
CAT_COW_BACHAUR_0006,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0006.jpg,cow_bachaur_0006.jpg,3373,2991,2cf265d9c0ed6f6de9337d4bd5f2b2e13ff4a4d82f00ba251a39e8441c1fc1c1,8c6dd54728dd1cc646c73e5fe743634e,c8c8eca9e570999d,train
CAT_COW_BACHAUR_0003,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0003.jpg,cow_bachaur_0003.jpg,798,776,f53ea52e04f2cd24d402a97e21f1fea65937528226701f4b2d91af1890a8b115,9eb85fd69216ebf1cd49a37e6d6f5006,ec1b83bd90d3a2d2,train
CAT_COW_BACHAUR_0012,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0012.jpg,cow_bachaur_0012.jpg,1128,602,ede49243330022f7a581843407ae61e3972a9aaa10f562fd21b43847451a877a,7b847fcfb340d0595bcac58ecbfa9936,e4f88b7234cda658,train
CAT_COW_BACHAUR_0021,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0021.jpg,cow_bachaur_0021.jpg,4160,2340,d29be610d2af76b2f9888a7455b630db65313e51ff776328f35bd611b9a53830,d7dafb1e7aabd2723b13c2fb1177f200,a0f75f9037318873,train
CAT_COW_BACHAUR_0004,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0004.jpg,cow_bachaur_0004.jpg,1200,748,25eee2cdb37840e28df3c585bb1c20512a07333c0b881d62c2da6263a4fd65d2,225458e0f93e1cf8dc14c29478def3e6,99866599e6359966,train
CAT_COW_BACHAUR_0005,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0005.jpg,cow_bachaur_0005.jpg,600,450,372981914fdde37558044fdfe7c89344384279fa07cfe07dcad88ba823d2cc49,b9a9e9054d27917d3fb2206e53527e5d,94e0ea9f8f949358,train
CAT_COW_BACHAUR_0019,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0019.jpg,cow_bachaur_0019.jpg,2876,2040,b2c292f75ca0003d5613d745817e5c7a32626243e7b18af0aa795e0d75993ff6,3e5f47df6a809eb717a39929314d1d0f,95027f815eb824fd,train
CAT_COW_BACHAUR_0017,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0017.jpg,cow_bachaur_0017.jpg,2016,1512,b830a3fd25c41ee0dbb8ed3341b4ac8df40d76a0bf1cf7e4782647c51d3805a2,229d6f2318a03a947cd6a04796cd8a83,f53a4bc0e0e5d6c1,train
CAT_COW_BACHAUR_0022,cow_bachaur,Bachaur,cattle,24,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0022.jpg,cow_bachaur_0022.jpg,1280,720,6678e8088bf31b100f95dc7875a68749c28c23327bcad00732559be16f56c4d7,03cdb1f7af0a42b494808244b77cc429,bd820affb1901a67,train
CAT_COW_BADRI_0001,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0001.jpg,badri_0001.jpg,800,800,550a3f22a94526620db04856087c812f1df65a281003ad865dd12694b4d37704,037211f5013c436ff83321bb5a4892d5,b0389363c736c6e3,train
CAT_COW_BADRI_0002,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0002.jpg,badri_0002.jpg,142,285,16f87b4864d26296cf1db73f6c00877d3b70a6fa6b791f1cd432e4edb7d0f717,28348fd3526c37767064911c938469f3,d5cb6a889f25964a,train
CAT_COW_BADRI_0006,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0006.jpg,badri_0006.jpg,325,509,0c3380c0a836214d7f6d55ed9ea50c28a5a34603838b4eaa64500043ae02089e,8e6cc7e2ae6ab3bb5971c01f2f74b2f5,bc83ab95329adb21,train
CAT_COW_BADRI_0016,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0016.jpg,badri_0016.jpg,742,1170,b3c9f59d2be1f6344c502e3deb75a1e50232c06429a97a63f155425eaa466cda,d711cdb5a41325ad70879635d571b9ef,99c5e7c26f070687,train
CAT_COW_BADRI_0012,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0012.jpg,badri_0012.jpg,490,550,2656910c455dddfe1cc19e0da95c4ba27554275a91d1688532c4797e505bf064,448af229ae7ca143d553d15b399e08f1,87f0c63fc11c633c,train
CAT_COW_BADRI_0015,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0015.jpg,badri_0015.jpg,2592,1728,50cc7057ca2129eb7bda6cdffa4abf20bab163ae50631660c803c35bfb8f4093,abf5b1c74f38f18128ee1d6852155e27,f6e1017e5818efc8,train
CAT_COW_BADRI_0009,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0009.jpg,badri_0009.jpg,772,852,1be0525690dae6258c0fa739f5ee0379121ec03a4e4e153e78e9ef9eae888148,7f76c0dd403700d9aefc990612c508f2,b8c8e6cf709b344c,train
CAT_COW_BADRI_0014,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0014.jpg,badri_0014.jpg,2736,3648,df2d312cb012ad306220cda71305561d7318256d275e03ca7dc610c3de330076,b29373c20d77510330b9aba253269e35,bc8846a3b14e2df3,train
CAT_COW_BADRI_0003,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0003.jpg,badri_0003.jpg,253,320,800e3601bdbba469e059aba353180d49b08183fd8fea9a637317979d73116a51,82f1dc150b19de6a411f3a04813acdb5,f8a80f16e3c933c6,train
CAT_COW_BADRI_0010,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0010.jpg,badri_0010.jpg,1464,2150,938beb0d7ec20e957c5e99e7cfba5b4cb3233730e68e9a02c925485be0e756f5,4d1a023755b91c731038a3e9ee888528,d04f4ea991395eac,train
CAT_COW_BADRI_0017,cow_badri,Badri,cattle,25,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0017.jpg,badri_0017.jpg,2465,2048,d27e9bd508c4d2312d6d86c9e43e385357aafc191f9423dc252547995af195ef,2905c0e79edc6832cc078d850f05ea62,af3e95854ae4b4a4,train
CAT_COW_BARGUR_0001,cow_bargur,Bargur,cattle,26,dataset/expanded_82_breeds_v2/cattle/cow_bargur/bargur_0001.jpg,bargur_0001.jpg,3888,2592,c75a9fa006f3991eb01d9db585da69833267e5e2a8713e8bd86cd916b2818d27,8c37be04019326053065a727a4ea1715,84fcc742834f3dac,train
CAT_COW_BARGUR_0002,cow_bargur,Bargur,cattle,26,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0002.jpg,cow_bargur_0002.jpg,5184,3456,cfb03973d7f961f4a81b1655a82e5a3131a38392fc4462bde9dff605a457ea64,9b7ac16f362ee7d8a1771aa49113afec,a414dbd6363df901,train
CAT_COW_BARGUR_0006,cow_bargur,Bargur,cattle,26,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0006.jpg,cow_bargur_0006.jpg,720,711,0e2d45a20b9279f713ec638d6a3a82833daa6b84be65a4d833675369c88cc475,95ade20bacf1ba3690c4ad7fee01ce4f,d9c61eb207eee405,train
CAT_COW_BARGUR_0003,cow_bargur,Bargur,cattle,26,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0003.jpg,cow_bargur_0003.jpg,5184,3456,299dd3037aeee915addf7cfeb1ea0c8dd1570b032707c97ae0be2ee558ed7e54,ca9c64f66a8f3815c7d124d1a1a92135,b11d83233a1e9dbc,train
CAT_COW_BARGUR_0005,cow_bargur,Bargur,cattle,26,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0005.jpg,cow_bargur_0005.jpg,640,426,83db308f964854c35a0a93535a5aa1ad88e74fd7576ba71ba58f5905ba3ac25e,072b577110b944860e18034c9e9bc5ef,e0e585809fdb3f18,train
CAT_COW_BELAHI_0002,cow_belahi,Belahi,cattle,27,dataset/expanded_82_breeds_v2/cattle/cow_belahi/belahi_0002.jpg,belahi_0002.jpg,274,184,6acf68dd0ac8c827dd98b10f3c7962909afba3ddf54663494d8c65c4a804b770,7157fee8b1c6a08c7a8ec34aeb590215,b096dbeca69b224c,train
CAT_COW_BINJHARPURI_0002,cow_binjharpuri,Binjharpuri,cattle,28,dataset/expanded_82_breeds_v2/cattle/cow_binjharpuri/binjharpuri_0002.jpg,binjharpuri_0002.jpg,2966,1668,080e70cd936def55514f4c80e700dfaa98b60ed9d7952e986dbec6f67a293a08,73cdbf81a27445826ff315fce64b755b,d2d7c495d1478785,train
CAT_COW_DAGRI_0002,cow_dagri,Dagri,cattle,29,dataset/expanded_82_breeds_v2/cattle/cow_dagri/dagri_0002.jpg,dagri_0002.jpg,689,459,a79118f4b63bf9a9966be62b4c2b6b6ac3a7bb99ae4ed87227825c5a87911f2c,c44fe8fad294c61fdf06c37792337cb5,f70c0e4f68959ba2,train
CAT_COW_DANGI_0043,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0043.jpg,cow_dangi_0043.jpg,205,247,b04c889c914b55f3afb586a789844e30401ab90e621ee7efbd405bf47f80b271,85c35ec275f024fd26c228d49a71aed6,c7ca74615a362df0,train
CAT_COW_DANGI_0030,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0030.jpg,cow_dangi_0030.jpg,3968,2976,9af8c01858999b0b5d3c052475ede810b9364d87c5892e9c9052418b4fa74ffb,7b88a38500ac13f50aa6381c025c7e9c,a5b0a3a6839bc78e,train
CAT_COW_DANGI_0031,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0031.jpg,cow_dangi_0031.jpg,3968,2976,b238cac0ec5bb9fd6455495f0f83a16e18e7b8ed5ac22ee299de1d0a048e2d3b,af94f495ecb607c7bd4742d4068caa3c,c3dbf861019ccd0f,train
CAT_COW_DANGI_0042,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0042.jpg,cow_dangi_0042.jpg,217,249,7a4e16a13b6d97b87ba9efc70bcf6f1ac5104860942c2aea4a6010f37ef273b5,328c5e3237394d69025be38b77fea3a0,bc38c363e2361e47,train
CAT_COW_DANGI_0040,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0040.jpg,cow_dangi_0040.jpg,772,427,9fbf2abe82569dd802d287ddc01b82c065c11d853954c43c9230b1da16d8efbc,f1c828513bb766e11b28591126f6437f,fef985a194c8915a,train
CAT_COW_DANGI_0002,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0002.jpg,dangi_0002.jpg,4032,3024,36bd7b3a412e1e60529a20c5eabc8085bb3d2ae77c4a624209facd7b2fb532be,7943f66be29a4de4785205c6d532f5bb,9dd1f8860ffca103,train
CAT_COW_DANGI_0010,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0010.jpg,cow_dangi_0010.jpg,309,382,3e77889e8acd63106f690864876f049b4973857be597f3aaef18104b0fd571fb,7d494eb91dffe05d25f787174a1a5e54,aff8c200f407677c,train
CAT_COW_DANGI_0018,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0018.jpg,cow_dangi_0018.jpg,2592,1944,7937bb60086154e9e99f3f0b746de7dc2eb5453b96f2e7b704303cc9b0af5ff1,e61801253c17341f183ccb86fee89eef,e232f8e91d3c9c46,train
CAT_COW_DANGI_0014,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0014.jpg,cow_dangi_0014.jpg,488,336,41b199b86065c59b68b012c1a679be44783513e48c9092359b9915ed43dbf7fb,f9ee8719c9c85b58eee1eb1b49cba2e4,abf5b0c8816a9c8f,train
CAT_COW_DANGI_0009,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0009.jpg,cow_dangi_0009.jpg,355,452,4ca7a7ef5f140bdf16c99b2fbdf9e2a15bfa901b2b57008d3159eff1e148d026,8a15a31b22a066c7c650408eb116af33,bfcef431202427cb,train
CAT_COW_DANGI_0012,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0012.jpg,cow_dangi_0012.jpg,382,432,b4331345ebca9bea3ce49b44dfb506d573024116f8da43144dddeb3b62e81991,a0740ad5466addd96a75861ccc4939b3,acb4903bc373368b,train
CAT_COW_DANGI_0033,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0033.jpg,cow_dangi_0033.jpg,291,301,af611d734158639931ac9f811068ae10b7956e5087de1b9ff199fc26c940ac41,268d3f2c3154129a0e8b856c3731def9,e89a81b5c72d3762,train
CAT_COW_DANGI_0037,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0037.jpg,cow_dangi_0037.jpg,228,265,db1167f0b611527f59e3731d3833e00ab477bfdac2751800a57743b67017db4a,6faf9281dfab2fde351882f3befaa596,eeb0c5cb902ed8f0,train
CAT_COW_DANGI_0025,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0025.jpg,cow_dangi_0025.jpg,1236,1754,adb1f8ead9a5fc17cbf9314c6192167f7646cc8af67827f948e16c74158bbc0f,c1fc99b7a3326159dc5efaa65b02b766,fe7a81b59dc1c0c4,train
CAT_COW_DANGI_0023,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0023.jpg,cow_dangi_0023.jpg,1236,1754,a62f7642da6a0c3407febce4234c09eff839fdb2eadf31bb95166aaed2e07036,d70f9dfcb02b629805af3b96416be34d,e73e99658681e598,train
CAT_COW_DANGI_0019,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0019.jpg,cow_dangi_0019.jpg,2592,1944,e94fed632a2be65addcffcac49230e3da6ff12c5958fc2c4f1ae32ebb041f4b4,91c20c893ed69e1a4cca3ea178320b5e,87a679187a66c699,train
CAT_COW_DANGI_0003,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0003.jpg,dangi_0003.jpg,4220,3456,d993a3444f608be9f8ac688f51b33bf91fde9c8f9580a4907a5fa626d87a0711,60d03a049c1cd1d2cd111e2ad494bb59,ce48a1a73d5ac356,train
CAT_COW_DANGI_0021,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0021.jpg,cow_dangi_0021.jpg,6016,3384,6a5e281b810b462c07d6573c91e979b290619e86d3be83cddcd6ef2875968dbe,5d6b60bea346378268994477598e8e83,f48798e7681a1f1c,train
CAT_COW_DANGI_0015,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0015.jpg,cow_dangi_0015.jpg,199,251,8cd43a8fece29c4550ecc611ab559408df1a26103064946dc18f623cdf0f0fe9,77b876714bf894d6d42913bf79af525f,ec3a1bc1949ae51e,train
CAT_COW_DANGI_0022,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0022.jpg,cow_dangi_0022.jpg,6016,3384,cc8efb0782358bd5e6f98d3a9386d7f097c2466d3c2807e90de23913f512325d,9deaac865d1e7a1d4adb0815a15a5f5a,b8c693629f685ca5,train
CAT_COW_DANGI_0036,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0036.jpg,cow_dangi_0036.jpg,680,445,fd2b55e7bd49ac009af8ba9c4b8c47d4461e7a301bd211af7cdb66224c21898d,c5d20cea78d72f14668963e4f3c95468,ba9bc9693cc98133,train
CAT_COW_DANGI_0032,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0032.jpg,cow_dangi_0032.jpg,3968,2976,e85ea042e5fba7d0aa16c46544e9fcfc0ed9773cd102e2b48c8bdfe77524219c,217e633a93a7c20db18ed6a6f3bc9192,db08e5c9c9da2b58,train
CAT_COW_DANGI_0006,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0006.jpg,cow_dangi_0006.jpg,348,348,d1b7995a9d915ce02e16f6fabd34b781dac05f837872f7f4895c8a5ab4a84b92,568fbf182ffb16092cbaa97d1b95f459,ca4f8cb0f6b1b1a4,train
CAT_COW_DANGI_0035,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0035.jpg,cow_dangi_0035.jpg,640,654,e5b04774061f7bf6d8c802f14b726a3b3addb381eb71314df5624eac4695db9d,1a69cd2ba65be95baa18ff580cd47300,d2c0523fc43d27d6,train
CAT_COW_DANGI_0004,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0004.jpg,dangi_0004.jpg,5184,3456,0112319dcaa4b7dd49451b6016558a5c7f005a362a577eb92141ad7037fa7c55,4272ed5c2b3e6e2530ccc94e07bbcc28,9e14e6e3691a9279,train
CAT_COW_DANGI_0011,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0011.jpg,cow_dangi_0011.jpg,189,254,c68b431eee20bf8cb716d02d50b0b9f557bc2f2d17b4c3f2853db0075e943882,1e1f67d0399d71d6629743cd52098e01,b82ec730f07266c7,train
CAT_COW_DANGI_0017,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0017.jpg,cow_dangi_0017.jpg,2592,1944,bbd957afa38a3946b73dc142a9fa3449b272fbc3031ee0a91eeaa73fced96349,cdb3d93073d6bae257929178e1ac9f71,d4adeb5a2553055a,train
CAT_COW_DANGI_0038,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0038.jpg,cow_dangi_0038.jpg,272,325,ac335b7469bd5761c01bbc7171725a04112489653a402f35d7b33c995d6cfdb1,d0286bd064260b3fa2fc95706794132e,e9e98694972ee48c,train
CAT_COW_DANGI_0007,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0007.jpg,cow_dangi_0007.jpg,271,294,4585fce0a74458e9c6947a063bb9f5f1774894f6e9b86c000f06530dbbf39ed2,995ff4d855ce2702c61f1d4301f13a03,edc4665bb006d89b,train
CAT_COW_DANGI_0005,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0005.jpg,dangi_0005.jpg,600,700,7da61b6da45841fe31d0aa7f211ff8d1092064dfd4a40e3b28efa5269b2f0bf7,6d7742c70301e1a4627945081b574bdf,d80d29f80eb3e327,train
CAT_COW_DANGI_0027,cow_dangi,Dangi,cattle,30,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0027.jpg,cow_dangi_0027.jpg,345,169,099aa75624c6196713470d6854e3b54febba3c221f005c2c657762cb1852e830,f5402956fb6e0c09fcf7756f3b58217c,bce7cc0063fdb2c0,train
