image_id,breed_id,breed_name,species,split,relative_path,sha256,computed_sha256,computed_md5,file_size_bytes
BUF_BUFFALO_SURTI_0014,buffalo_surti,Surti,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_surti/surti_0014.jpg,8e180fee0e55c7ccf278bad74e97d1c29ff4fb6f19416f0360cb8d6f8bcf81c1,8e180fee0e55c7ccf278bad74e97d1c29ff4fb6f19416f0360cb8d6f8bcf81c1,0e9da6cc02f2538b687618ac47a04f04,71987
BUF_BUFFALO_SURTI_0003,buffalo_surti,Surti,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_surti/surti_0003.jpg,b7b7370f308a819d7177d70352d8f33e1a27950456ce90760d76708353a87ecf,b7b7370f308a819d7177d70352d8f33e1a27950456ce90760d76708353a87ecf,beaaf2bd8656f2ac261693e87ff493db,4246125
BUF_BUFFALO_SURTI_0010,buffalo_surti,Surti,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_surti/surti_0010.jpg,47b97b4ed8415dff87f19fc8c3eae28f34cc4a76f15d5d5b4b5616a1fdddb2e9,47b97b4ed8415dff87f19fc8c3eae28f34cc4a76f15d5d5b4b5616a1fdddb2e9,4da3838e4618f62a83dd82d13572f21d,559339
BUF_BUFFALO_SURTI_0021,buffalo_surti,Surti,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_surti/surti_0021.jpg,87f6c56c0e26b15e54bc132b1163b515054a962918055d82423fff447970272f,87f6c56c0e26b15e54bc132b1163b515054a962918055d82423fff447970272f,537afe12be3abf7a0e1ba85ee8e74fdb,278639
BUF_BUFFALO_SURTI_0005,buffalo_surti,Surti,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_surti/surti_0005.jpg,15a9c1569ec61f8168f647df0aec251eb589440e6239583bb7d3795192564353,15a9c1569ec61f8168f647df0aec251eb589440e6239583bb7d3795192564353,5ccc1dd66f7de730bb8f91ea6b764222,2115823
BUF_BUFFALO_TODA_0001,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0001.jpg,c799a1e92430abef9402c1f07b741084b71fbe797ccf21357797444587242193,c799a1e92430abef9402c1f07b741084b71fbe797ccf21357797444587242193,2841a2db46da2376faa6a6c3bc7eb12c,129709
BUF_BUFFALO_TODA_0002,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0002.jpg,7b2847b00c485371129fc86cdef58f48fda1e1376ce1be027b007344785670bb,7b2847b00c485371129fc86cdef58f48fda1e1376ce1be027b007344785670bb,8410e12fc52904eef5382e4937e0d22b,160910
BUF_BUFFALO_TODA_0006,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0006.jpg,f60236bef7229b923bc1d8a89b7777f51e6d52697714d4131d35f84382b3bc4d,f60236bef7229b923bc1d8a89b7777f51e6d52697714d4131d35f84382b3bc4d,9373fc957249a3a7197d205bf2850a9c,54554
BUF_BUFFALO_TODA_0017,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0017.jpg,4843618420cca7392e9f218d51b3371ce354aab557638aaa8625ca7f5a473f29,4843618420cca7392e9f218d51b3371ce354aab557638aaa8625ca7f5a473f29,32934340c7164c757b780fe2357b881b,22079
BUF_BUFFALO_TODA_0013,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0013.jpg,bfb551942eca9f7ea5d2d14b4a01eaa313f953de9e7538f1f0aab553e08f5f79,bfb551942eca9f7ea5d2d14b4a01eaa313f953de9e7538f1f0aab553e08f5f79,b574cb08e34d8209228f9122cafe6554,15253
BUF_BUFFALO_TODA_0016,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0016.jpg,f3a2b04f5201e52c0e2f46d2415609ae53dbdbf813391eec35e30e544f715678,f3a2b04f5201e52c0e2f46d2415609ae53dbdbf813391eec35e30e544f715678,bf332db78295c7bc60763375f3eb6514,115883
BUF_BUFFALO_TODA_0009,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0009.jpg,cccc664ef8c1dd28ad9b8c55ad7c137afde5d523a84715806d1c25212fcf4c46,cccc664ef8c1dd28ad9b8c55ad7c137afde5d523a84715806d1c25212fcf4c46,b83c3c4ff6fd48a19c70893c5f9d9856,4846741
BUF_BUFFALO_TODA_0015,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0015.jpg,67bca53aff454471ace05d75b5264b1655c7fdfe47362b5517b9626ce19f3aa1,67bca53aff454471ace05d75b5264b1655c7fdfe47362b5517b9626ce19f3aa1,2587adad670d73523ba71dfbfff802ce,246931
BUF_BUFFALO_TODA_0003,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0003.jpg,ce474e1fdeaa6bf4f8b437211a62e6f5238fed2c503cdab1412511f629007ce7,ce474e1fdeaa6bf4f8b437211a62e6f5238fed2c503cdab1412511f629007ce7,34586d9b0b685b1463266db442b7cb20,436250
BUF_BUFFALO_TODA_0010,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0010.jpg,c5338855378575099570420875dab96b79703a7db13d6e886d85f2cc233749b3,c5338855378575099570420875dab96b79703a7db13d6e886d85f2cc233749b3,d8bdd277f24cf0b3143151c500ee0b3d,3844171
BUF_BUFFALO_TODA_0018,buffalo_toda,Toda,buffalo,train,dataset/expanded_82_breeds_v2/buffalo/buffalo_toda/toda_0018.jpg,b64b822b545bd086f9347fc5515b55e1c19c460a2d923669ffaeec4476c8de2a,b64b822b545bd086f9347fc5515b55e1c19c460a2d923669ffaeec4476c8de2a,303797a5c282dec776b349074f38b09b,50223
CAT_COW_AMRITMAHAL_0001,cow_amritmahal,Amritmahal,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/amritmahal_0001.jpg,c056eff99c51e75c3adf05ed7eb5836deaa009bb4b65fa665da0c2a87cd6e44f,c056eff99c51e75c3adf05ed7eb5836deaa009bb4b65fa665da0c2a87cd6e44f,d10bfbcdbc85a2fba5b25f49e2700d96,7341679
CAT_COW_AMRITMAHAL_0002,cow_amritmahal,Amritmahal,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/amritmahal_0002.jpg,dda9ce7066ba45873d455b0e1e6e5354e5c350d746b2217b8455644d74fc6e92,dda9ce7066ba45873d455b0e1e6e5354e5c350d746b2217b8455644d74fc6e92,b5a68aa0346faddb0199777a71ef2d36,617747
CAT_COW_AMRITMAHAL_0006,cow_amritmahal,Amritmahal,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/cow_amritmahal_0006.jpg,0436ef40731fc32d4228c2ae5a0a29f24b399db0d6f0e12150194c036db21a3f,0436ef40731fc32d4228c2ae5a0a29f24b399db0d6f0e12150194c036db21a3f,6e56aa9f549f094e7dbe2c136a1b8c54,893111
CAT_COW_AMRITMAHAL_0003,cow_amritmahal,Amritmahal,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_amritmahal/cow_amritmahal_0003.jpg,203dffdd998e5fde992bca74e974796546a0dd0c6a8e83973fc97b2061e87a74,203dffdd998e5fde992bca74e974796546a0dd0c6a8e83973fc97b2061e87a74,6f91bc2ed0f79e4274913ab1d64578db,6937711
CAT_COW_BACHAUR_0016,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0016.jpg,1a548acf41318b057d5196a5967c1b09a21e8ce58437828be1a634ffb5c108b2,1a548acf41318b057d5196a5967c1b09a21e8ce58437828be1a634ffb5c108b2,efe15b0c852734eeaec294db9284a1d7,52665
CAT_COW_BACHAUR_0010,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0010.jpg,9d784ab2ae7e1dc60df3ad12e515713725528f4031d27a6f8af4e5098a4e6178,9d784ab2ae7e1dc60df3ad12e515713725528f4031d27a6f8af4e5098a4e6178,504a9c346900e2ba9c7d034f348cc00c,2314541
CAT_COW_BACHAUR_0001,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/bachaur_0001.jpg,b6cbc3f41305aff4fcafc8f46e6d7409c3d2fdf8b7e8a9aaf5e89bdcc7f25cbe,b6cbc3f41305aff4fcafc8f46e6d7409c3d2fdf8b7e8a9aaf5e89bdcc7f25cbe,2f02b9c49edfb28e4e8d37a72cdd8f78,21145
CAT_COW_BACHAUR_0009,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0009.jpg,aa37fa12801c6b70d4dea161a6e4641c503f03d967f61abcc51a3ed39126460d,aa37fa12801c6b70d4dea161a6e4641c503f03d967f61abcc51a3ed39126460d,6f5dc5eb6abc5e968e2607c6f64c1ec4,130377
CAT_COW_BACHAUR_0018,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0018.jpg,6cbff43dc2e040f6c03646e439c52fc14b1698f6e34fb3c17835c794441ec6bc,6cbff43dc2e040f6c03646e439c52fc14b1698f6e34fb3c17835c794441ec6bc,a63c790c0bb8958ce5000f9c9d165423,3486545
CAT_COW_BACHAUR_0013,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0013.jpg,fad8b40f4776ea6e867b9aef1f08397784d277cfd415086e717f314e5ccf5729,fad8b40f4776ea6e867b9aef1f08397784d277cfd415086e717f314e5ccf5729,965273a1e42d9c150ad2ace7bd7810f9,46990
CAT_COW_BACHAUR_0002,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/bachaur_0002.jpg,fc2c6df15c4225f0423b1fd0230da7d6838af3361b5080dff8077cf572dc9c85,fc2c6df15c4225f0423b1fd0230da7d6838af3361b5080dff8077cf572dc9c85,942eb02631ffafa0e7ac16b820545ad3,107524
CAT_COW_BACHAUR_0014,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0014.jpg,5c01b8e61138065f43c78be1f1b56fb57d1a4dd56b80fb8c4232c06ce6be215a,5c01b8e61138065f43c78be1f1b56fb57d1a4dd56b80fb8c4232c06ce6be215a,2f164e5c14c98b1847a42a8123c35392,59951
CAT_COW_BACHAUR_0006,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0006.jpg,2cf265d9c0ed6f6de9337d4bd5f2b2e13ff4a4d82f00ba251a39e8441c1fc1c1,2cf265d9c0ed6f6de9337d4bd5f2b2e13ff4a4d82f00ba251a39e8441c1fc1c1,8c6dd54728dd1cc646c73e5fe743634e,4117314
CAT_COW_BACHAUR_0003,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0003.jpg,f53ea52e04f2cd24d402a97e21f1fea65937528226701f4b2d91af1890a8b115,f53ea52e04f2cd24d402a97e21f1fea65937528226701f4b2d91af1890a8b115,9eb85fd69216ebf1cd49a37e6d6f5006,78560
CAT_COW_BACHAUR_0012,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0012.jpg,ede49243330022f7a581843407ae61e3972a9aaa10f562fd21b43847451a877a,ede49243330022f7a581843407ae61e3972a9aaa10f562fd21b43847451a877a,7b847fcfb340d0595bcac58ecbfa9936,81300
CAT_COW_BACHAUR_0021,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0021.jpg,d29be610d2af76b2f9888a7455b630db65313e51ff776328f35bd611b9a53830,d29be610d2af76b2f9888a7455b630db65313e51ff776328f35bd611b9a53830,d7dafb1e7aabd2723b13c2fb1177f200,2357732
CAT_COW_BACHAUR_0004,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0004.jpg,25eee2cdb37840e28df3c585bb1c20512a07333c0b881d62c2da6263a4fd65d2,25eee2cdb37840e28df3c585bb1c20512a07333c0b881d62c2da6263a4fd65d2,225458e0f93e1cf8dc14c29478def3e6,183066
CAT_COW_BACHAUR_0005,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0005.jpg,372981914fdde37558044fdfe7c89344384279fa07cfe07dcad88ba823d2cc49,372981914fdde37558044fdfe7c89344384279fa07cfe07dcad88ba823d2cc49,b9a9e9054d27917d3fb2206e53527e5d,50646
CAT_COW_BACHAUR_0019,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0019.jpg,b2c292f75ca0003d5613d745817e5c7a32626243e7b18af0aa795e0d75993ff6,b2c292f75ca0003d5613d745817e5c7a32626243e7b18af0aa795e0d75993ff6,3e5f47df6a809eb717a39929314d1d0f,2684612
CAT_COW_BACHAUR_0017,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0017.jpg,b830a3fd25c41ee0dbb8ed3341b4ac8df40d76a0bf1cf7e4782647c51d3805a2,b830a3fd25c41ee0dbb8ed3341b4ac8df40d76a0bf1cf7e4782647c51d3805a2,229d6f2318a03a947cd6a04796cd8a83,1373920
CAT_COW_BACHAUR_0022,cow_bachaur,Bachaur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bachaur/cow_bachaur_0022.jpg,6678e8088bf31b100f95dc7875a68749c28c23327bcad00732559be16f56c4d7,6678e8088bf31b100f95dc7875a68749c28c23327bcad00732559be16f56c4d7,03cdb1f7af0a42b494808244b77cc429,318738
CAT_COW_BADRI_0001,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0001.jpg,550a3f22a94526620db04856087c812f1df65a281003ad865dd12694b4d37704,550a3f22a94526620db04856087c812f1df65a281003ad865dd12694b4d37704,037211f5013c436ff83321bb5a4892d5,94088
CAT_COW_BADRI_0002,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0002.jpg,16f87b4864d26296cf1db73f6c00877d3b70a6fa6b791f1cd432e4edb7d0f717,16f87b4864d26296cf1db73f6c00877d3b70a6fa6b791f1cd432e4edb7d0f717,28348fd3526c37767064911c938469f3,15701
CAT_COW_BADRI_0006,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0006.jpg,0c3380c0a836214d7f6d55ed9ea50c28a5a34603838b4eaa64500043ae02089e,0c3380c0a836214d7f6d55ed9ea50c28a5a34603838b4eaa64500043ae02089e,8e6cc7e2ae6ab3bb5971c01f2f74b2f5,64621
CAT_COW_BADRI_0016,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0016.jpg,b3c9f59d2be1f6344c502e3deb75a1e50232c06429a97a63f155425eaa466cda,b3c9f59d2be1f6344c502e3deb75a1e50232c06429a97a63f155425eaa466cda,d711cdb5a41325ad70879635d571b9ef,289585
CAT_COW_BADRI_0012,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0012.jpg,2656910c455dddfe1cc19e0da95c4ba27554275a91d1688532c4797e505bf064,2656910c455dddfe1cc19e0da95c4ba27554275a91d1688532c4797e505bf064,448af229ae7ca143d553d15b399e08f1,102979
CAT_COW_BADRI_0015,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0015.jpg,50cc7057ca2129eb7bda6cdffa4abf20bab163ae50631660c803c35bfb8f4093,50cc7057ca2129eb7bda6cdffa4abf20bab163ae50631660c803c35bfb8f4093,abf5b1c74f38f18128ee1d6852155e27,1390137
CAT_COW_BADRI_0009,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0009.jpg,1be0525690dae6258c0fa739f5ee0379121ec03a4e4e153e78e9ef9eae888148,1be0525690dae6258c0fa739f5ee0379121ec03a4e4e153e78e9ef9eae888148,7f76c0dd403700d9aefc990612c508f2,158419
CAT_COW_BADRI_0014,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0014.jpg,df2d312cb012ad306220cda71305561d7318256d275e03ca7dc610c3de330076,df2d312cb012ad306220cda71305561d7318256d275e03ca7dc610c3de330076,b29373c20d77510330b9aba253269e35,2005125
CAT_COW_BADRI_0003,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0003.jpg,800e3601bdbba469e059aba353180d49b08183fd8fea9a637317979d73116a51,800e3601bdbba469e059aba353180d49b08183fd8fea9a637317979d73116a51,82f1dc150b19de6a411f3a04813acdb5,20279
CAT_COW_BADRI_0010,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0010.jpg,938beb0d7ec20e957c5e99e7cfba5b4cb3233730e68e9a02c925485be0e756f5,938beb0d7ec20e957c5e99e7cfba5b4cb3233730e68e9a02c925485be0e756f5,4d1a023755b91c731038a3e9ee888528,609217
CAT_COW_BADRI_0017,cow_badri,Badri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_badri/badri_0017.jpg,d27e9bd508c4d2312d6d86c9e43e385357aafc191f9423dc252547995af195ef,d27e9bd508c4d2312d6d86c9e43e385357aafc191f9423dc252547995af195ef,2905c0e79edc6832cc078d850f05ea62,1219609
CAT_COW_BARGUR_0001,cow_bargur,Bargur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bargur/bargur_0001.jpg,c75a9fa006f3991eb01d9db585da69833267e5e2a8713e8bd86cd916b2818d27,c75a9fa006f3991eb01d9db585da69833267e5e2a8713e8bd86cd916b2818d27,8c37be04019326053065a727a4ea1715,2069591
CAT_COW_BARGUR_0002,cow_bargur,Bargur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0002.jpg,cfb03973d7f961f4a81b1655a82e5a3131a38392fc4462bde9dff605a457ea64,cfb03973d7f961f4a81b1655a82e5a3131a38392fc4462bde9dff605a457ea64,9b7ac16f362ee7d8a1771aa49113afec,6666211
CAT_COW_BARGUR_0006,cow_bargur,Bargur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0006.jpg,0e2d45a20b9279f713ec638d6a3a82833daa6b84be65a4d833675369c88cc475,0e2d45a20b9279f713ec638d6a3a82833daa6b84be65a4d833675369c88cc475,95ade20bacf1ba3690c4ad7fee01ce4f,164674
CAT_COW_BARGUR_0003,cow_bargur,Bargur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0003.jpg,299dd3037aeee915addf7cfeb1ea0c8dd1570b032707c97ae0be2ee558ed7e54,299dd3037aeee915addf7cfeb1ea0c8dd1570b032707c97ae0be2ee558ed7e54,ca9c64f66a8f3815c7d124d1a1a92135,8534725
CAT_COW_BARGUR_0005,cow_bargur,Bargur,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_bargur/cow_bargur_0005.jpg,83db308f964854c35a0a93535a5aa1ad88e74fd7576ba71ba58f5905ba3ac25e,83db308f964854c35a0a93535a5aa1ad88e74fd7576ba71ba58f5905ba3ac25e,072b577110b944860e18034c9e9bc5ef,105885
CAT_COW_BELAHI_0002,cow_belahi,Belahi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_belahi/belahi_0002.jpg,6acf68dd0ac8c827dd98b10f3c7962909afba3ddf54663494d8c65c4a804b770,6acf68dd0ac8c827dd98b10f3c7962909afba3ddf54663494d8c65c4a804b770,7157fee8b1c6a08c7a8ec34aeb590215,25307
CAT_COW_BINJHARPURI_0002,cow_binjharpuri,Binjharpuri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_binjharpuri/binjharpuri_0002.jpg,080e70cd936def55514f4c80e700dfaa98b60ed9d7952e986dbec6f67a293a08,080e70cd936def55514f4c80e700dfaa98b60ed9d7952e986dbec6f67a293a08,73cdbf81a27445826ff315fce64b755b,2207097
CAT_COW_DAGRI_0002,cow_dagri,Dagri,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dagri/dagri_0002.jpg,a79118f4b63bf9a9966be62b4c2b6b6ac3a7bb99ae4ed87227825c5a87911f2c,a79118f4b63bf9a9966be62b4c2b6b6ac3a7bb99ae4ed87227825c5a87911f2c,c44fe8fad294c61fdf06c37792337cb5,191327
CAT_COW_DANGI_0043,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0043.jpg,b04c889c914b55f3afb586a789844e30401ab90e621ee7efbd405bf47f80b271,b04c889c914b55f3afb586a789844e30401ab90e621ee7efbd405bf47f80b271,85c35ec275f024fd26c228d49a71aed6,59164
CAT_COW_DANGI_0030,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0030.jpg,9af8c01858999b0b5d3c052475ede810b9364d87c5892e9c9052418b4fa74ffb,9af8c01858999b0b5d3c052475ede810b9364d87c5892e9c9052418b4fa74ffb,7b88a38500ac13f50aa6381c025c7e9c,3075311
CAT_COW_DANGI_0031,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0031.jpg,b238cac0ec5bb9fd6455495f0f83a16e18e7b8ed5ac22ee299de1d0a048e2d3b,b238cac0ec5bb9fd6455495f0f83a16e18e7b8ed5ac22ee299de1d0a048e2d3b,af94f495ecb607c7bd4742d4068caa3c,3104697
CAT_COW_DANGI_0042,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0042.jpg,7a4e16a13b6d97b87ba9efc70bcf6f1ac5104860942c2aea4a6010f37ef273b5,7a4e16a13b6d97b87ba9efc70bcf6f1ac5104860942c2aea4a6010f37ef273b5,328c5e3237394d69025be38b77fea3a0,15884
CAT_COW_DANGI_0040,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0040.jpg,9fbf2abe82569dd802d287ddc01b82c065c11d853954c43c9230b1da16d8efbc,9fbf2abe82569dd802d287ddc01b82c065c11d853954c43c9230b1da16d8efbc,f1c828513bb766e11b28591126f6437f,388833
CAT_COW_DANGI_0002,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0002.jpg,36bd7b3a412e1e60529a20c5eabc8085bb3d2ae77c4a624209facd7b2fb532be,36bd7b3a412e1e60529a20c5eabc8085bb3d2ae77c4a624209facd7b2fb532be,7943f66be29a4de4785205c6d532f5bb,6663643
CAT_COW_DANGI_0010,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0010.jpg,3e77889e8acd63106f690864876f049b4973857be597f3aaef18104b0fd571fb,3e77889e8acd63106f690864876f049b4973857be597f3aaef18104b0fd571fb,7d494eb91dffe05d25f787174a1a5e54,75797
CAT_COW_DANGI_0018,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0018.jpg,7937bb60086154e9e99f3f0b746de7dc2eb5453b96f2e7b704303cc9b0af5ff1,7937bb60086154e9e99f3f0b746de7dc2eb5453b96f2e7b704303cc9b0af5ff1,e61801253c17341f183ccb86fee89eef,1946241
CAT_COW_DANGI_0014,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0014.jpg,41b199b86065c59b68b012c1a679be44783513e48c9092359b9915ed43dbf7fb,41b199b86065c59b68b012c1a679be44783513e48c9092359b9915ed43dbf7fb,f9ee8719c9c85b58eee1eb1b49cba2e4,43611
CAT_COW_DANGI_0009,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0009.jpg,4ca7a7ef5f140bdf16c99b2fbdf9e2a15bfa901b2b57008d3159eff1e148d026,4ca7a7ef5f140bdf16c99b2fbdf9e2a15bfa901b2b57008d3159eff1e148d026,8a15a31b22a066c7c650408eb116af33,35868
CAT_COW_DANGI_0012,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0012.jpg,b4331345ebca9bea3ce49b44dfb506d573024116f8da43144dddeb3b62e81991,b4331345ebca9bea3ce49b44dfb506d573024116f8da43144dddeb3b62e81991,a0740ad5466addd96a75861ccc4939b3,30869
CAT_COW_DANGI_0033,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0033.jpg,af611d734158639931ac9f811068ae10b7956e5087de1b9ff199fc26c940ac41,af611d734158639931ac9f811068ae10b7956e5087de1b9ff199fc26c940ac41,268d3f2c3154129a0e8b856c3731def9,52793
CAT_COW_DANGI_0037,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0037.jpg,db1167f0b611527f59e3731d3833e00ab477bfdac2751800a57743b67017db4a,db1167f0b611527f59e3731d3833e00ab477bfdac2751800a57743b67017db4a,6faf9281dfab2fde351882f3befaa596,19668
CAT_COW_DANGI_0025,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0025.jpg,adb1f8ead9a5fc17cbf9314c6192167f7646cc8af67827f948e16c74158bbc0f,adb1f8ead9a5fc17cbf9314c6192167f7646cc8af67827f948e16c74158bbc0f,c1fc99b7a3326159dc5efaa65b02b766,444853
CAT_COW_DANGI_0023,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0023.jpg,a62f7642da6a0c3407febce4234c09eff839fdb2eadf31bb95166aaed2e07036,a62f7642da6a0c3407febce4234c09eff839fdb2eadf31bb95166aaed2e07036,d70f9dfcb02b629805af3b96416be34d,303914
CAT_COW_DANGI_0019,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0019.jpg,e94fed632a2be65addcffcac49230e3da6ff12c5958fc2c4f1ae32ebb041f4b4,e94fed632a2be65addcffcac49230e3da6ff12c5958fc2c4f1ae32ebb041f4b4,91c20c893ed69e1a4cca3ea178320b5e,1038470
CAT_COW_DANGI_0003,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/dangi_0003.jpg,d993a3444f608be9f8ac688f51b33bf91fde9c8f9580a4907a5fa626d87a0711,d993a3444f608be9f8ac688f51b33bf91fde9c8f9580a4907a5fa626d87a0711,60d03a049c1cd1d2cd111e2ad494bb59,4870487
CAT_COW_DANGI_0021,cow_dangi,Dangi,cattle,train,dataset/expanded_82_breeds_v2/cattle/cow_dangi/cow_dangi_0021.jpg,6a5e281b810b462c07d6573c91e979b290619e86d3be83cddcd6ef2875968dbe,6a5e281b810b462c07d6573c91e979b290619e86d3be83cddcd6ef2875968dbe,5d6b60bea346378268994477598e8e83,6640007
